"gene","original_logFC","original_adj.P.Val","adjusted_logFC","AveExpr","t","adjusted_P.Value","adjusted_adj.P.Val","B","original_sig","adjusted_sig","classification"
"SHMT2",0.306366142195069,0.0880554879643398,1.5290269183051,9.4875308564,3.99638098761598,0.000296650699061773,0.0174842289569469,0.30110285643585,FALSE,TRUE,"adjusted-only"
"SHOC1",-0.199047145329992,0.00262992952981859,-0.231852721620694,3.9552645686,-1.38571252323028,0.17416149649508,0.470901098436387,-5.23006738442977,FALSE,FALSE,"neither"
"SHOC2",0.474279636267543,0.00602750788673533,0.231635930864929,9.598017516575,0.526106392258059,0.601970939131389,0.784518739739782,-6.01195052937892,FALSE,FALSE,"neither"
"SHOX",-0.159073524522744,0.104085439751301,-0.269578502552392,6.264437799925,-1.11773594687815,0.270911441613653,0.564214944317972,-5.54498013473242,FALSE,FALSE,"neither"
"SHOX2",-1.10306572683269,4.61074608648906e-10,-1.06081536561444,7.0142579552,-3.27412972052916,0.00231203790906722,0.049399498012721,-1.56080371835174,TRUE,TRUE,"retained"
"SHPK",0.216419882643796,0.0306221744116865,0.0600011340761643,8.67947209585,0.254576668032131,0.800464902379813,0.900005886832727,-6.11543575114956,FALSE,FALSE,"neither"
"SHPRH",0.650382399670008,0.000310543278432886,0.126044707474525,7.804539961125,0.308299405417694,0.759593045784533,0.876138474163242,-6.10063413784956,FALSE,FALSE,"neither"
"SHQ1",0.173493041116425,0.191825740913133,0.315094527805729,7.897189411875,0.975729092303977,0.335569790262674,0.613105863201189,-5.68637879816741,FALSE,FALSE,"neither"
"SHROOM1",-0.568137909100231,2.05247379398631e-07,-0.497528401189038,7.6288642796,-2.32970093983419,0.0254077247171511,0.188558823353133,-3.67150903145001,FALSE,FALSE,"neither"
"SHROOM2",-0.170009835247494,0.155839430342452,0.146490520249426,6.95542064235,0.457020685571081,0.650342806999694,0.813386355201905,-6.04504027491551,FALSE,FALSE,"neither"
"SHROOM3",1.23775461920895,1.23360353627979e-06,0.0634414780209598,8.349199907425,0.132103761025026,0.895621912673933,0.949136841955472,-6.13863846644327,TRUE,FALSE,"attenuated"
"SHTN1",1.55584796090825,4.05300073684298e-06,0.592610218661521,8.762552769975,0.931630962117739,0.35759963700058,0.628426444930455,-5.72659886994981,TRUE,FALSE,"attenuated"
"SI",-0.202024530700077,0.0300224429683454,-0.155822074339865,4.388852500225,-0.619362272913933,0.539488754532338,0.747631522860279,-5.960041614098,FALSE,FALSE,"neither"
"SIAH1",0.275012893105632,0.0010954381052914,0.108448244235776,8.3766522788,0.523955588921865,0.603445630766603,0.785494733317586,-6.01305519363847,FALSE,FALSE,"neither"
"SIAH2",-0.0964424849691579,0.182802765942028,0.249632130756127,8.642369177275,1.38302308341977,0.174977987367115,0.472539147087437,-5.23353140791124,FALSE,FALSE,"neither"
"SIAH3",-0.498469747532766,0.000416124022420259,-0.307161216919678,6.108717344075,-0.880102024157133,0.384515828539213,0.648582719451717,-5.77135015527596,FALSE,FALSE,"neither"
"SIDT1",-0.700750495429451,4.05732213230528e-06,-0.816462879736259,6.1601298907,-2.65595037773748,0.01162011738965,0.123986080127989,-2.99450708159326,FALSE,FALSE,"neither"
"SIDT2",0.202910707675407,0.216417575534046,-0.000107588712515799,9.25120846035,-0.000262574146618773,0.999791914471558,0.999965038612592,-6.14719704223829,FALSE,FALSE,"neither"
"SIGIRR",-0.0797271450192749,0.397548146824819,0.103401386328992,8.1086893168,0.528258501072393,0.600485889864425,0.783525564726713,-6.01085159949559,FALSE,FALSE,"neither"
"SIGLEC1",-0.0595750540663049,0.797109472967332,0.751842923307271,7.8770634964,1.46330454562196,0.151874131515009,0.44491546084397,-5.12755101490082,FALSE,FALSE,"neither"
"SIGLEC10",1.15516553708867,8.33194681052866e-05,1.48882167771912,8.80124948825,2.46995294815637,0.0182757060620544,0.16047642144298,-3.38818490403338,TRUE,FALSE,"attenuated"
"SIGLEC11",-0.186720849716267,0.109824757028705,-0.293740937272608,6.807754004825,-0.962581057800734,0.342040905638275,0.617769940890143,-5.69855525521114,FALSE,FALSE,"neither"
"SIGLEC12",-0.389502274035465,0.000714938640234204,0.0721883259914657,6.658174266675,0.267080363349279,0.790896944960681,0.894618595357313,-6.11224171674455,FALSE,FALSE,"neither"
"SIGLEC14",0.14110403718196,0.490851948803017,0.334547115020488,7.395323007325,0.660840099986944,0.512831124192173,0.731988280066061,-5.93428834260467,FALSE,FALSE,"neither"
"SIGLEC15",-0.419963091608327,0.000185264868250867,-0.196860887438124,6.702657090625,-0.751522483418278,0.457112436379464,0.696644177447964,-5.87234815063576,FALSE,FALSE,"neither"
"SIGLEC5",-0.486488747851967,0.00306848966289545,-0.446912997346457,7.428313828,-1.08433026017477,0.285271798737614,0.576106090919283,-5.57985298585231,FALSE,FALSE,"neither"
"SIGLEC6",-0.503917415720122,0.000169672234658998,-0.468913633049888,6.973253145725,-1.47806575902014,0.147899213147903,0.440646073835432,-5.10748767615442,FALSE,FALSE,"neither"
"SIGLEC7",0.18900898380108,0.241640324909281,0.841401721241296,7.555425576275,2.471559196812,0.0182057219247072,0.160352093133378,-3.38486997962046,FALSE,FALSE,"neither"
"SIGLEC8",0.740867110221283,0.00671916295338978,1.29551745947274,8.4220605281,2.06843442454453,0.0456807149964339,0.254929284849664,-4.16680316841889,FALSE,FALSE,"neither"
"SIGLEC9",0.385102469565148,0.0455242362317776,0.939903469224132,8.195213667125,2.28056524477735,0.0284622733680418,0.200743687912994,-3.76817103683671,FALSE,FALSE,"neither"
"SIGMAR1",0.229665896605244,0.0380587742190034,0.542748153096429,9.6375455924,2.21789828294441,0.03280579938237,0.215498620504043,-3.88885007936657,FALSE,FALSE,"neither"
"SIK1",-0.293228114617577,0.291764119274715,0.935136680163451,8.689761167575,1.52296327172509,0.136316251443059,0.425423571168704,-5.04537425054317,FALSE,FALSE,"neither"
"SIK2",0.0334838558072512,0.873973339188044,0.428728813423962,8.814771737175,0.823269573275592,0.41565840054726,0.66859298018216,-5.8178782511058,FALSE,FALSE,"neither"
"SIK3",0.286667730236703,0.047205201755166,-0.0862463315530588,8.9682132559,-0.251573615752347,0.802769991142704,0.90106957153487,-6.11617878054948,FALSE,FALSE,"neither"
"SIKE1",0.666751903888204,0.00046375366246535,1.01048292583459,8.292037621425,2.39037510535529,0.0220652155176087,0.175651165987705,-3.55050338886834,FALSE,FALSE,"neither"
"SIL1",0.703218442946801,2.24936559622801e-07,0.992953304877535,8.75583206525,3.38684866146299,0.00169413831748262,0.0415807772880154,-1.28106481247431,FALSE,FALSE,"neither"
"SIM1",-0.2573982024202,0.00181363495113131,-0.0155882044260444,5.50423115285,-0.0752062039532246,0.940457301574443,0.971286453789603,-6.14442290942534,FALSE,FALSE,"neither"
"SIM2",-0.426748617986892,0.000108185099011368,-0.297232228582655,6.724575555075,-1.15123968148288,0.257049441558786,0.550713946305851,-5.50900320227277,FALSE,FALSE,"neither"
"SIMC1",-0.0302695082266755,0.749151407621419,-0.174664612725975,7.55541386505,-0.755687598214644,0.454638367049859,0.694988462294261,-5.86932060519414,FALSE,FALSE,"neither"
"SIN3A",0.235999931882809,0.0556822944340605,0.490178195427136,8.800905194775,1.61684684627575,0.114445632630754,0.394900386676524,-4.9102531963221,FALSE,FALSE,"neither"
"SIN3B",0.105171403831925,0.437270106199663,0.0823338209480697,8.588058011925,0.233071594037017,0.816997426902959,0.907953654724044,-6.12056994419501,FALSE,FALSE,"neither"
"SINHCAF",0.236565363703935,0.295956375177158,1.82157203531592,6.361248033525,3.66330989318102,0.000778782859324768,0.0281140612216241,-0.577686416001294,FALSE,TRUE,"adjusted-only"
"SIPA1L1",1.37025542402082,3.59204637357688e-08,0.492031752436242,9.8431524559,1.01920201506802,0.3147614045627,0.597915327379694,-5.6450065714948,TRUE,FALSE,"attenuated"
"SIPA1L2",1.26618687826754,2.29432330215921e-07,-0.468532553615696,9.9997486142,-1.35744612548033,0.18290368102702,0.481633949234801,-5.26617099888321,TRUE,FALSE,"attenuated"
"SIPA1L3",-0.0519428269768678,0.591258191393293,0.487961353737112,7.93651310235,2.27204234129876,0.0290115472135152,0.202935859231929,-3.78458545101517,FALSE,FALSE,"neither"
"SIRPA",0.100849909690057,0.458438688105497,0.123212462818104,10.016868683325,0.381170907991778,0.705266142394251,0.843625031836506,-6.07607332731243,FALSE,FALSE,"neither"
"SIRPB1",-0.838132436242098,1.44034515918631e-05,-1.46084030932827,6.750923556825,-3.69627534990063,0.000708729757725299,0.0269154243102658,-0.492100534525969,FALSE,TRUE,"adjusted-only"
"SIRPB2",0.0493661799537408,0.759758021952717,0.370924635374827,7.658627604175,1.05080995652796,0.300198011134369,0.586915393990335,-5.61385947491279,FALSE,FALSE,"neither"
"SIRPD",-0.622662604185043,0.000265319868171554,-0.858090397475598,6.453975041225,-2.13210669873935,0.0397390415276928,0.237120561842927,-4.05027571729205,FALSE,FALSE,"neither"
"SIRPG",-0.752824563118734,9.42646556631849e-05,-0.252557295797845,6.45865296975,-0.610887507454209,0.545029226780456,0.75163282464399,-5.96509646572569,FALSE,FALSE,"neither"
"SIRT1",0.420769965307636,0.0017645985908368,0.449653728193126,9.47982184535,1.34465411591871,0.186964096560765,0.484865067109806,-5.28228981777264,FALSE,FALSE,"neither"
"SIRT2",0.637769440875099,0.000204070992386865,-0.231253347417851,10.255940502,-0.715477059513813,0.478825167800467,0.71077952403747,-5.89789569806509,FALSE,FALSE,"neither"
"SIRT3",-0.0429368151488028,0.53867259531402,-0.0675297554904881,8.760533504,-0.365194680143601,0.717053114140809,0.850626162924074,-6.08190067263165,FALSE,FALSE,"neither"
"SIRT4",-0.0396497055697758,0.743771235126175,-0.0300853005622773,6.352178623725,-0.0944994027601285,0.92522516082896,0.962919008670421,-6.14281698131196,FALSE,FALSE,"neither"
"SIRT5",0.182020838225138,0.0278823854914641,-0.286643039189234,8.05258744075,-1.48518781686869,0.145996151728105,0.438169987036336,-5.09773749634744,FALSE,FALSE,"neither"
"SIRT6",0.123875839723208,0.146300305963299,0.187653575848858,8.3867297281,0.809893221570357,0.423198881307765,0.672951251367233,-5.82840511260545,FALSE,FALSE,"neither"
"SIRT7",0.0657406121765636,0.504649708335394,0.175189034348958,7.78173451845,0.748054843581962,0.459173055773741,0.697820620105892,-5.87486183965183,FALSE,FALSE,"neither"
"SIT1",-0.164404771418659,0.185855321512978,0.432663917094543,6.1922829606,1.66687257257936,0.104015235904784,0.375964957813539,-4.83540267669876,FALSE,FALSE,"neither"
"SIVA1",0.0907160994047818,0.315999981686092,0.450411251868965,10.27837524415,1.95526209630674,0.0581653655961372,0.289253826008377,-4.36697135445553,FALSE,FALSE,"neither"
"SIX1",-1.19921127241557,4.79432747132682e-06,0.0477135599789985,7.023759103525,0.139417957024564,0.889880145678143,0.94658337411362,-6.13766476860005,TRUE,FALSE,"attenuated"
"SIX2",-0.371584527251345,0.000455355614358458,0.115202614056149,8.383407933325,0.5057269507659,0.616059194138494,0.793584295023448,-6.02219348466776,FALSE,FALSE,"neither"
"SIX3",-0.152668940130299,0.0835621661852181,-0.214384038321224,6.55644577515,-0.916932956799223,0.36513787529431,0.63429665193983,-5.73962182340227,FALSE,FALSE,"neither"
"SIX4",-0.587079155503471,2.28652334392927e-06,-0.247610863361945,6.419813025875,-1.18068688522536,0.245289323523042,0.541125325272458,-5.47657375555301,FALSE,FALSE,"neither"
"SIX5",-0.306003333149574,0.00126159984319313,-0.17550221120777,7.947848849225,-0.740715014984123,0.463558494930925,0.700430903397547,-5.88013901072007,FALSE,FALSE,"neither"
"SIX6",-0.26756953446569,0.00197924314429309,0.00470088031342041,7.70540495115,0.0230948687829516,0.981699160701634,0.991952984959902,-6.14693544594407,FALSE,FALSE,"neither"
"SKA1",-0.28542559704626,0.0278145559264991,0.295939649028993,4.786104930225,1.25800442379276,0.216300484187554,0.515409074532719,-5.3878334589899,FALSE,FALSE,"neither"
"SKA2",1.01175878308019,0.00035850300058241,0.319033298121539,7.78198013335,0.573775513512441,0.569610317596258,0.766854666097098,-5.98645042805414,TRUE,FALSE,"attenuated"
"SKA3",-0.692583042737854,0.00171604484092705,0.173571830693856,5.071561678625,0.575735026463313,0.56829791027424,0.766311287182327,-5.98535662129036,FALSE,FALSE,"neither"
"SKAP1",-0.23321250503161,0.130537947331329,0.608411123556337,6.083831268775,2.64190173905326,0.0120251620858762,0.126837966395483,-3.02462663572066,FALSE,FALSE,"neither"
"SKAP2",0.419231063961449,0.0665679561720804,0.253779148164452,8.346086229925,0.411105465744365,0.683379611770912,0.831902205510735,-6.06448920955834,FALSE,FALSE,"neither"
"SKI",0.407573524117968,0.00251112366877264,0.46223278221117,9.3432435228,1.40590859168859,0.168136104116468,0.465334996347255,-5.20386279681695,FALSE,FALSE,"neither"
"SKIC2",0.258035728290674,0.0483026610468934,0.548203625533653,8.132148956625,1.60101608646206,0.117924621834722,0.399077644090881,-4.93353589883521,FALSE,FALSE,"neither"
"SKIC3",1.19978747637625,7.99132212536381e-06,1.07300750335503,9.593763401175,2.01993678800457,0.0507158004312648,0.27063433433731,-4.25370451357673,TRUE,FALSE,"attenuated"
"SKIC8",0.841677671984582,0.000112771900133888,0.621407319069901,10.084636287975,1.34871936990972,0.185669351130116,0.483641847309234,-5.27718169214301,FALSE,FALSE,"neither"
"SKIDA1",0.206117833594452,0.248714182489699,-0.0383356368905996,7.101308279975,-0.0802687820286888,0.936458452020396,0.968829850478303,-6.14403673425596,FALSE,FALSE,"neither"
"SKIL",0.788143509802622,0.00014352626069124,0.993509934746953,7.7612710113,2.32857687473362,0.0254842559330498,0.188794863962329,-3.6739195713674,FALSE,FALSE,"neither"
"SKOR1",-0.114649729061681,0.157004092432127,-0.106031558089525,7.5219617343,-0.490146089358475,0.626935172154823,0.799179492166082,-6.02975158190966,FALSE,FALSE,"neither"
"SKP1",0.308526993785661,0.00134877913946694,0.0721665596387476,10.5176884639,0.309661994935509,0.758561728660444,0.875648366812882,-6.10022429549986,FALSE,FALSE,"neither"
"SKP2",-0.166803917117193,0.31818694111406,-0.00856097050928352,7.909353729775,-0.026443225985037,0.979046702894065,0.990478822264617,-6.14685406747041,FALSE,FALSE,"neither"
"SLA",1.02289717330764,0.00195177075932628,0.596918016450318,9.243245009225,0.895953228199419,0.376101579967212,0.642304031396255,-5.75784273463203,TRUE,FALSE,"attenuated"
"SLA2",-0.457882186852734,0.00011675436354178,-0.0849282451758037,6.489883365475,-0.408334453027656,0.685390401990001,0.832897317058738,-6.06560129224415,FALSE,FALSE,"neither"
"SLAIN1",-1.42085491583269,1.54100752899413e-05,-2.8522198439254,5.971845163975,-4.17337070108349,0.000175793662646145,0.0128958440736136,0.779349142146648,TRUE,TRUE,"retained"
"SLAIN2",0.65774247569083,8.90449181214941e-05,0.508380787535603,9.16702379015,1.3593578294667,0.182305858940329,0.480821297369563,-5.26374989955526,FALSE,FALSE,"neither"
"SLAMF1",-0.643571744369313,2.05288737197891e-05,-0.334390940738671,5.411534452125,-1.17977906154324,0.245652475464527,0.54142280524667,-5.47758057955952,FALSE,FALSE,"neither"
"SLAMF6",-0.0436705581087118,0.867957681347559,1.07393521012929,5.9984855077,2.98662054068283,0.00499549612196399,0.0773565297599571,-2.24964544497135,FALSE,FALSE,"neither"
"SLAMF7",0.0262008934271414,0.914189830775344,1.379974629228,6.8708753801,3.52513744017004,0.00115221864255671,0.034423525238315,-0.932701454602834,FALSE,TRUE,"adjusted-only"
"SLAMF8",0.212327450268314,0.388207684601784,0.64507358284444,8.0547541637,1.11048205470788,0.273995164981478,0.566217091354487,-5.55262881624372,FALSE,FALSE,"neither"
"SLAMF9",-0.460123208266769,0.000820861082652878,-0.2475796347757,6.147838320525,-0.721614102010181,0.475092229537653,0.708464246710738,-5.89362693432122,FALSE,FALSE,"neither"
"SLBP",0.308788283848884,0.0148420806222425,0.649340662723268,8.426189724425,2.23103415971633,0.0318536964245715,0.213194612454606,-3.86382130573964,FALSE,FALSE,"neither"
"SLC10A1",-0.506057247093294,0.00370480021314923,-0.45878557849034,6.3783840148,-1.02189798335273,0.313500675304908,0.597200167330519,-5.64238484702381,FALSE,FALSE,"neither"
"SLC10A2",-0.738776163860445,0.00161380911894323,-0.529250137920939,6.64595438675,-0.901036587470162,0.373428437609033,0.640657266940774,-5.75346222264435,FALSE,FALSE,"neither"
"SLC10A3",-0.0832073861264444,0.257100594206218,0.27050703192647,8.57163155415,1.52724868500653,0.135234737162769,0.423905124015279,-5.03935043791146,FALSE,FALSE,"neither"
"SLC10A4",-0.16147953770316,0.118374820141699,0.165175800388055,7.813139323275,0.616829752795965,0.541141517447817,0.749013516601628,-5.96155912054577,FALSE,FALSE,"neither"
"SLC10A5",-0.137245799905935,0.164188139178454,-0.362627900693259,3.96219030855,-1.35746179677511,0.182898748733294,0.481633949234801,-5.26615116766724,FALSE,FALSE,"neither"
"SLC10A6",-1.11126902520817,6.1686459422983e-09,-1.2891447390077,6.510266860725,-3.69572190461474,0.000709853930620467,0.0269154243102658,-0.493540113485814,TRUE,TRUE,"retained"
"SLC10A7",0.24925528102082,0.0451620797743184,0.00727577628071551,7.00670571965,0.0230865025824223,0.981706009872885,0.991952984959902,-6.14693562317419,FALSE,FALSE,"neither"
"SLC11A1",0.646379503653819,0.0602016335404726,0.971012761376828,9.374889276225,1.3118674998334,0.197690413590813,0.49693377410438,-5.32297252503218,FALSE,FALSE,"neither"
"SLC11A2",0.416269248696995,0.00169146770961341,0.141798543296485,8.65847860795,0.431741473396794,0.668447899123861,0.823980663406993,-6.05600051009577,FALSE,FALSE,"neither"
"SLC12A1",-0.675257602609867,7.45415611150879e-05,-1.16462944393995,4.90150133275,-2.90650442416786,0.00615605364483504,0.0867797300624214,-2.43506837362001,FALSE,FALSE,"neither"
"SLC12A2",-0.357289666764842,0.205023645553763,-0.87426686026736,9.033297437875,-1.27233356937154,0.211235946779367,0.510474654166817,-5.37081564258315,FALSE,FALSE,"neither"
"SLC12A3",-0.476044515976867,0.000277023166210609,-0.309209616377363,6.610867917325,-0.97481334071056,0.33601782312819,0.613363759905705,-5.68723195189643,FALSE,FALSE,"neither"
"SLC12A4",1.02475769729915,3.45762409947096e-08,0.727337090115146,9.6028508073,2.11779131622824,0.0410096996288464,0.240869025985356,-4.07669107652525,TRUE,FALSE,"attenuated"
"SLC12A5",-0.361418130599076,0.0113893550606645,-0.71309874910116,5.732311395425,-1.94127541054641,0.0599126514930486,0.293350219008631,-4.39116923046908,FALSE,FALSE,"neither"
"SLC12A6",-0.184543443698534,0.114331327407116,-0.525271761207086,8.513739871375,-2.18217000420301,0.0355459038540055,0.223977971629893,-3.95661436805998,FALSE,FALSE,"neither"
"SLC12A7",0.750311983384735,0.000101175618137597,1.30535245181594,8.005135341675,3.47958217056735,0.00130942870489282,0.0363553511712425,-1.0483706002738,FALSE,TRUE,"adjusted-only"
"SLC12A8",-0.702995521404781,7.21051379822564e-06,0.00357229307156199,7.2161142346,0.011072392849516,0.991225501756348,0.996905521058787,-6.14713693616636,FALSE,FALSE,"neither"
"SLC12A9",0.408234303918276,0.000313482407274695,0.283283790801387,8.583813493975,1.07644056908594,0.288724769425083,0.578889735974027,-5.58795745625917,FALSE,FALSE,"neither"
"SLC13A1",-0.486414283522743,0.0010634300425132,-0.392889304430025,4.715504637175,-1.09407900521447,0.281030507533994,0.572703355821363,-5.56977531648253,FALSE,FALSE,"neither"
"SLC13A3",-0.290945749525827,0.214853401914455,-0.351886291992002,7.5700128401,-0.58223353300149,0.563959959449751,0.763532223899437,-5.98169917521153,FALSE,FALSE,"neither"
"SLC13A4",-0.416884444362373,0.00659329176014248,-0.750790526721105,7.088030556775,-2.13346778226872,0.039619847485436,0.236739579282027,-4.04775500143674,FALSE,FALSE,"neither"
"SLC13A5",-0.620746457653815,0.000230782124441887,-0.400095220445438,7.28178654295,-1.01505605083408,0.316706965302839,0.599311815525564,-5.64902562006509,FALSE,FALSE,"neither"
"SLC14A1",-1.95648015620509,8.68850421775528e-07,-3.33439205125996,6.19617915665,-3.85475546493337,0.000448682062061954,0.0211270727483955,-0.0762362535274619,TRUE,TRUE,"retained"
"SLC14A2",-0.583647636887431,0.00290613713845213,-0.564230520370925,6.08146093225,-1.11644600094334,0.271468518009147,0.564693567691399,-5.5463355917385,FALSE,FALSE,"neither"
"SLC15A1",-0.590097847777177,0.00468838609625475,-0.324157214374424,5.962966523375,-0.632565606127138,0.530928620534672,0.742322647409622,-5.95201709638708,FALSE,FALSE,"neither"
"SLC15A2",-0.43543341068774,0.0520056513684117,-1.18041771571713,6.4809132168,-2.21651272973621,0.0329198624538664,0.215498620504043,-3.89163988436691,FALSE,FALSE,"neither"
"SLC15A3",2.19391726891982,3.32391490961528e-10,1.86388517792502,10.439345305825,3.69626886757191,0.000708742914837697,0.0269154243102658,-0.492117396387942,TRUE,TRUE,"retained"
"SLC15A4",0.879826777685432,6.55373228244686e-08,0.421921325070265,9.3175023201,1.27708406929616,0.209569246594756,0.508958080587797,-5.36513832749724,FALSE,FALSE,"neither"
"SLC15A5",-0.502466183895142,0.00158317573000499,-0.439489319193827,4.7748759742,-1.12118689442727,0.269471908005998,0.563746062724556,-5.54131054990843,FALSE,FALSE,"neither"
"SLC16A1",-0.227212732460293,0.136801586983242,0.124686329555059,7.99176359455,0.326232376342413,0.746096706426526,0.86825814163592,-6.0950681091864,FALSE,FALSE,"neither"
"SLC16A10",-0.549884386945257,0.0328296886682585,0.399451470765919,6.898850883,0.646439447717398,0.522006476431899,0.736772520465556,-5.9434124624851,FALSE,FALSE,"neither"
"SLC16A11",-0.487628488347721,0.000126952986465647,-0.356147066546084,7.097904001375,-1.37823967195441,0.176443679083661,0.474312142594116,-5.23967718679882,FALSE,FALSE,"neither"
"SLC16A12",2.80202055801234,2.17726875487305e-09,1.94929247857855,9.288026258925,2.25786431338272,0.0299761400295087,0.205958189703143,-3.81222966428701,TRUE,FALSE,"attenuated"
"SLC16A13",-0.0951682071087081,0.462486270619295,0.710582495065098,7.4552560273,2.36978522543319,0.0231552821746663,0.179965970195903,-3.59188259713831,FALSE,FALSE,"neither"
"SLC16A14",-0.325260410242095,0.00626144020196516,-0.620671792643076,7.05744051465,-2.20236450682926,0.0339830823363249,0.218568782027768,-3.91853667609845,FALSE,FALSE,"neither"
"SLC16A2",-0.101474937554354,0.46005614117833,-0.70591247020156,9.0911262933,-2.33227890788774,0.0252598449062307,0.188063126755835,-3.66646698668773,FALSE,FALSE,"neither"
"SLC16A3",-0.32093055287895,0.0118608877063026,0.476225566993198,9.16507173215,1.6269392279624,0.112269029354846,0.390015585537445,-4.89530260454319,FALSE,FALSE,"neither"
"SLC16A4",1.96911780117194,9.33894434098873e-11,0.630973168574932,9.556190184825,1.34704348894713,0.186203532127613,0.483899520237405,-5.27928893794788,TRUE,FALSE,"attenuated"
"SLC16A5",0.0329719766792627,0.784171272246859,0.267035576985499,8.035386146975,0.878497416854907,0.385372836888854,0.649479946680598,-5.77270609444313,FALSE,FALSE,"neither"
"SLC16A6",0.140932043500387,0.600164638184639,1.28493053843084,7.2237506118,1.9998146629641,0.0529430471295112,0.276991884257298,-4.2892826579474,FALSE,FALSE,"neither"
"SLC16A7",-1.5278691966276,9.19007482864573e-13,-1.64401845082963,6.53838409685,-4.91894255545027,1.83344843708618e-05,0.00467205801732784,2.85365677877437,TRUE,TRUE,"retained"
"SLC16A8",-0.238172344132611,0.0137747302191317,-0.154489502004204,8.113928622,-0.631798959513728,0.531417078023144,0.742497801294065,-5.9524944654025,FALSE,FALSE,"neither"
"SLC16A9",-1.02140132565536,3.0598658479103e-08,-1.71075763794441,6.25967662835,-4.95242306269047,1.6539077030005e-05,0.00447124793526397,2.94839033339742,TRUE,TRUE,"retained"
"SLC17A1",-0.645175804360061,0.00349162815712405,-0.480713609121091,4.661217305975,-0.880023656439352,0.384557723981415,0.64859025123126,-5.77141636251946,FALSE,FALSE,"neither"
"SLC17A2",-0.55463732213801,0.00201291659163227,-0.418379653920058,6.216458956575,-0.930369333797197,0.358243559360788,0.62918096532206,-5.72772353191751,FALSE,FALSE,"neither"
"SLC17A3",-0.478226825433307,0.000463531298350933,-0.0553044895290392,5.045853034775,-0.169623389218367,0.86623540533497,0.934279042925704,-6.13308878011633,FALSE,FALSE,"neither"
"SLC17A4",-0.69679247661912,0.00367970458497272,-0.645745816906893,5.236030804675,-1.08291492735114,0.285891280868868,0.576666980169626,-5.58130906143393,FALSE,FALSE,"neither"
"SLC17A5",0.514627504987666,1.75332385746907e-05,0.901920636638397,8.1549453415,3.42120294306346,0.00153963000425932,0.0394576827137409,-1.19484920248751,FALSE,FALSE,"neither"
"SLC17A6",-0.655100457532767,6.02774306055253e-06,-0.974189828202827,4.814822657075,-3.08085992615821,0.00389418622247216,0.0676815033731169,-2.02776887324756,FALSE,FALSE,"neither"
"SLC17A7",-0.808474157373168,2.23707375964293e-09,-0.979790648634505,6.488104783625,-4.39898890843313,8.91968809352581e-05,0.00951219406103404,1.40047955086497,FALSE,FALSE,"neither"
"SLC17A8",-0.663890466792597,0.00126469390553288,-0.310563712931962,6.004849240375,-0.611851443790199,0.544398139410399,0.751121184784091,-5.96452436084143,FALSE,FALSE,"neither"
"SLC17A9",0.0372966068373177,0.709261363969509,0.664469089376952,8.2415441593,2.95824596547591,0.00537611993974495,0.0805781804166384,-2.31512921157588,FALSE,FALSE,"neither"
"SLC18A1",-0.434160896328449,0.00579918997420362,-0.111870115902307,6.454842837375,-0.281054720281572,0.780242746223655,0.888532334646167,-6.10849131760188,FALSE,FALSE,"neither"
"SLC18A2",-0.489211926917501,4.37562203530593e-05,-0.372125173601849,6.182645688175,-1.32583168481506,0.193058943268591,0.492253123837976,-5.30575819420554,FALSE,FALSE,"neither"
"SLC18A3",-0.232995392261372,0.0315895774101638,0.243959323013966,6.404972094775,0.928400155127711,0.35924101425083,0.62965568505934,-5.72948517898349,FALSE,FALSE,"neither"
"SLC18B1",0.266748534025446,0.316292061410389,0.603129601909107,8.25571681195,0.920449930015573,0.363332757730543,0.632678353374619,-5.73651548380799,FALSE,FALSE,"neither"
"SLC19A1",-0.49989047256515,4.10584242953548e-07,-0.139696871230975,7.8528467733,-0.687746376702086,0.495917362447415,0.72236516950982,-5.91672382255243,FALSE,FALSE,"neither"
"SLC19A2",0.180038016262146,0.627885178879178,0.0630799245055293,7.962731814875,0.0664103328719736,0.947410652492023,0.974520216524473,-6.14503373717983,FALSE,FALSE,"neither"
"SLC19A3",-1.03529542067772,1.11085203541683e-05,-1.46409046741274,6.6715268494,-2.89132196312618,0.00640271189748367,0.0888991921150617,-2.4698644857529,TRUE,FALSE,"attenuated"
"SLC19A4P",-0.622664097168078,0.00115849972080631,-0.681462561725099,6.26986581015,-1.4329170939533,0.160323162602886,0.45602097202607,-5.16829143319926,FALSE,FALSE,"neither"
"SLC1A1",-0.104863043043946,0.570687649637602,0.602471096536993,6.842480742225,1.34792547450797,0.185922255186805,0.483732858540083,-5.27818022736682,FALSE,FALSE,"neither"
"SLC1A2",-1.40664254415035,4.29042037238295e-06,-2.69627641406144,5.9297398204,-4.08916923878831,0.000225663473205521,0.0148873205566009,0.550959392538489,TRUE,TRUE,"retained"
"SLC1A3",1.55001683498304,0.000103142294279257,1.3087674295807,9.179417331175,1.35647070629702,0.18321397745096,0.482131231526417,-5.26740448770346,TRUE,FALSE,"attenuated"
"SLC1A4",0.968687579160372,4.39400345321704e-09,0.628644803664279,8.825642116575,2.11181247505965,0.0415470358147712,0.242385799001662,-4.08764724751297,FALSE,FALSE,"neither"
"SLC1A6",-0.494007767032382,0.00105562659792071,-0.50314624649458,6.589504874725,-1.35471638706992,0.183767484862231,0.482694088343456,-5.26962172928752,FALSE,FALSE,"neither"
