gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
KCNN1,-0.277817954888204,6.86610544765,-3.43357126956488,0.00136461637367026,0.00285338567093794,-1.71188099179087
MLN,-0.374912010004626,7.554671470975,-3.43370785385641,0.00136477726458527,0.00285338567093794,-1.71186400186384
TNP1,-0.533124670998456,5.084475164875,-3.43372087288119,0.0013650188692902,0.0028535465034456,-1.71197724420986
ACER1,-0.33644261253508,6.8712873062,-3.43282149719834,0.00136798952540994,0.00285941164008485,-1.71413317582048
IFNA1,-0.607855716079412,5.332663184275,-3.43274401921309,0.00136884290027464,0.00286036383709388,-1.71462117520466
IMPG2,-0.400800971223592,5.728405664125,-3.43270786819278,0.00136887354230079,0.00286036383709388,-1.71466280582675
NAE1,0.599751244060141,9.199084063075,3.43271917560012,0.00136894028745496,0.00286036383709388,-1.71468841097674
INSR,0.549524047742485,8.309673581475,3.43265392978828,0.00136919608313797,0.00286055337938446,-1.71486498838397
DIS3L2,0.265531825855053,8.563730381425,3.4323505312906,0.00136939631920581,0.00286062681364656,-1.71518554997021
LIME1,-0.26873676608327,8.386413225325,-3.43227494686544,0.00136969280437668,0.00286090126738659,-1.7153901368927
NAGPA,0.311565888877411,7.769589789725,3.43184732845564,0.0013717257339528,0.00286458513661902,-1.7167265154933
COG3,0.51652227732614,7.797246503225,3.43197644785044,0.00137185484651889,0.00286458513661902,-1.71669837595718
BANP,-0.308099701666924,8.19667036435,-3.4316893599152,0.00137199188937848,0.00286458513661902,-1.71697508058712
MRGPRX2,-0.378084610117192,6.3050553107,-3.43179093514136,0.00137211776511645,0.00286458513661902,-1.71696519681084
DHH,0.464207484077104,8.35189974445,3.4318371885929,0.0013724019774582,0.00286483332916464,-1.71707521172127
NAA35,0.507521521386279,8.300803449,3.43173809006113,0.00137279144927615,0.00286530116032969,-1.71734336735892
C18orf21,0.561769039712415,8.5372071439,3.43160869438672,0.0013733001523175,0.00286601770918434,-1.71769349910374
OTUD5,0.419043377807249,9.710301032925,3.43136329680549,0.00137379523435662,0.00286670566244358,-1.71812052582483
FAM83H,0.310874440845799,8.202374765925,3.43113932029066,0.00137420406014346,0.00286721348033304,-1.71848851664537
ERICH3,1.13783796691827,6.661282868625,3.43132190466467,0.00137442827266446,0.00286733603524316,-1.71846949740746
UBE2F,0.754282398787204,9.33747328995,3.43118029778403,0.00137498562613385,0.00286815347654356,-1.71885264541876
SLC7A11,-0.887593522663838,4.96901047135,-3.43097277144619,0.00137580282356407,0.00286934222024274,-1.71941413698914
C1QTNF9B,-0.582945557425595,6.655544731825,-3.43095148115226,0.00137588668674959,0.00286934222024274,-1.71947173980029
WFDC3,-0.538730483778719,6.787965067225,-3.43084072443005,0.00137632304002236,0.00286990681558452,-1.71977139892063
PSMA6,0.388613030801855,10.97467730255,3.43064706963002,0.0013766114447648,0.00287009390963596,-1.72005651157386
NPHS1,-0.341524260662297,6.447556510725,-3.43059385150192,0.00137674403144587,0.00287009390963596,-1.72016168290076
TMEM178A,-0.253485799111026,8.25896413285,-3.43021202066305,0.00137780849969382,0.00287196748258085,-1.72097296797643
CTC-338M12.4,0.501182811132614,8.0306694842,3.43028647965273,0.00137850861056598,0.00287308121288036,-1.72127086197031
TSPAN32,-0.295262173299924,7.84155673375,-3.4298307859516,0.00137931332525442,0.00287441266386154,-1.72200448817416
CHIA,-0.454490613945256,5.525600314925,-3.43000131537508,0.00137963439936909,0.00287473603562621,-1.72204229801881
MAD1L1,-0.231891207065534,8.394302615925,-3.429596897968,0.00138023731478999,0.00287564653008067,-1.72263729576566
GIMAP7,0.82922037988512,8.4756530786,3.42936679578084,0.00138214254726233,0.002879269783477,-1.72375869475049
SSTR4,-0.322321668450266,6.540419205475,-3.42907802487936,0.00138265204341356,0.00287988203901159,-1.72422272567052
SLC6A14,-0.649764234513492,4.32732145835,-3.42920852429888,0.00138276884606281,0.00287988203901159,-1.72418679706312
WT1,-0.331545112781029,7.05854160055,-3.42899305142983,0.00138306810391419,0.00288015912806454,-1.72449247043195
CCDC69,-0.456566226675407,7.554684401,-3.42889868458653,0.00138399570324039,0.00288174447797998,-1.72502483871655
GMPR2,0.291940852928297,9.258523598,3.42853498422471,0.00138443991685669,0.00288232306611712,-1.72551011065913
HMG20A,0.453721585895144,8.636446713625,3.42869762855601,0.00138479237134222,0.00288271050103533,-1.72556862437248
DNAAF6,-0.470458668006939,4.5245292633,-3.42857545956238,0.0013852766699986,0.00288337226879709,-1.72589903980687
MIF,0.650680173989981,11.217213547475,3.42831585809977,0.00138630631168294,0.00288516884084098,-1.7266011303115
UGGT2,0.540486487177332,6.516600441825,3.42813230346865,0.00138703477464299,0.00288633824606866,-1.72709753490876
DEFB135,-0.21039245858905,3.942900546025,-3.42774470663293,0.00138757543092251,0.00288696189513625,-1.72764774388007
PRAMEF19,-0.507508102063223,6.05861954455,-3.42797290079723,0.00138766768378289,0.00288696189513625,-1.72752861109763
APRG1,-0.496426421071702,5.688186215925,-3.42772003312618,0.00138867226228649,0.00288870503732297,-1.72821242402926
LILRA6,-0.570232708829604,8.699761172975,-3.42759662898736,0.00138916276758661,0.00288937851839405,-1.72854612736447
KRTAP6-3,-0.976524367839626,7.9088234809,-3.42745328917753,0.00138973272076478,0.00289021706497985,-1.72893373141031
IL36G,-0.449480577500384,6.181177635875,-3.4273609404482,0.0013901000396122,0.00289063404372977,-1.72918344613113
FCER2,-0.32666038477949,5.5394744889,-3.42650267006685,0.00139288166722777,0.00289592652615857,-1.73118792720728
SRP72,0.539997704888206,10.37564652485,3.42663783049352,0.0013929794318751,0.00289592652615857,-1.73113863622328
SLC14A2,-0.583647636887431,6.08146093225,-3.425365762299,0.00139805858645758,0.00290613713845213,-1.73457758018617
KANK4,0.686289217338477,8.7171405516,3.4250209566195,0.00139943838266113,0.00290865638656017,-1.73550961557952
GRHPR,0.39802986142252,10.404681636275,3.42480430406742,0.00139974764522971,0.00290895025144404,-1.73581937261148
DDX50,0.36019732606862,9.48605867765,3.42459131072432,0.00140020448502129,0.00290955070349549,-1.73619935440037
NDUFS3,0.461834917548192,10.66469423005,3.42465634823084,0.00140089883780633,0.00291064449178755,-1.73649512267943
ACAP2,0.526214773240557,8.8292045965,3.42452667487102,0.0014014186011555,0.00291137531720687,-1.73684560532408
GFRA2,1.18000613968852,8.44538946115,3.42442059951706,0.00140184391476616,0.00291185538008452,-1.73713230154507
RPL26L1,0.500041545138785,9.71303397335,3.42438522675145,0.00140198577077823,0.00291185538008452,-1.73722790454714
TMEM117,0.546804039424057,7.490303527075,3.42405948870508,0.00140329272844853,0.0029142205655029,-1.73810826053768
UROC1,-0.265346494423285,6.235448995475,-3.42371595949718,0.00140366567362636,0.00291464575106022,-1.73854091981474
APEH,0.446671414215885,9.627546899,3.423782073926,0.00140394032319566,0.00291465949523917,-1.73862830243008
PSMC3,0.415443220535856,10.824927808175,3.42376236527764,0.00140400870306794,0.00291465949523917,-1.73867626165106
TNRC6C,0.570321145298381,8.947153192425,3.42364725144882,0.00140494841527186,0.00291626091756479,-1.7392223271616
SPAST,0.490559959191985,7.94566463245,3.42327385210419,0.00140644972626617,0.00291872879963101,-1.74023137064914
UBE2K,0.654331745788744,10.108004822225,3.4232677605245,0.00140647423112413,0.00291872879963101,-1.74024783152472
NADSYN1,0.459484311390135,8.753982525675,3.4231284494191,0.00140703475519817,0.00291954235876828,-1.74062427834412
PDCL3,0.696175899710873,8.914291310875,3.42305538892437,0.00140732880246062,0.00291980286027749,-1.74082169920502
SLC2A3,-1.00336374279414,10.386360118625,-3.42266653366921,0.00140889481982743,0.00292270195594034,-1.74187240753401
SERPINB13,-0.467063708524284,5.10099542945,-3.4226080697182,0.00140913041268809,0.00292284076981796,-1.74203037463377
SMAD5,0.54910181261064,9.004217735975,3.422451947806,0.0014097597234119,0.00292353649365567,-1.74245220205023
FEM1B,0.362208517100232,9.36079821365,3.42222108159558,0.00140985956153386,0.00292353649365567,-1.74266850838172
CLCN1,-0.432712870167308,6.633110185325,-3.4223993052446,0.00140997198046402,0.00292353649365567,-1.74259443513061
MRGPRX1,-0.470202148151116,6.13332972795,-3.42232804650758,0.00141025934736183,0.00292378248038835,-1.74278696466875
ISCA2,0.359231888942174,9.232897171125,3.42137768491602,0.00141326462993834,0.00292966258016168,-1.74494740420285
MCCD1,-0.443152931524286,7.551548422375,-3.42127420881243,0.00141451572254134,0.00293190531581297,-1.74563400369439
ESD,0.740272147293757,10.151587408275,3.42091297253826,0.00141597755212207,0.00293458426302731,-1.74660980473264
KDM2A,0.420869493508096,9.380530130225,3.42066396873652,0.00141650597013103,0.00293501832295877,-1.74704823230773
HAX1,0.586597432375486,9.654916733825,3.42077579514074,0.00141653305145878,0.00293501832295877,-1.74698034460306
HRC,-0.461303334227447,6.88165937825,-3.42073577987342,0.00141669513234229,0.00293501832295877,-1.74708843120748
KIAA0930,0.580279788233616,9.605815097225,3.41946607266527,0.00142184725966705,0.00294463785633314,-1.75051771666023
WDR5B,0.322773189273709,7.4472277683,3.41929774416724,0.00142196723956363,0.00294463785633314,-1.75069813766186
PDIA4,0.608122726775637,10.165424011825,3.41943162741436,0.00142198727818916,0.00294463785633314,-1.75061073819199
GTPBP8,0.577480133414034,8.150200540775,3.41939317912226,0.00142214358446362,0.00294463785633314,-1.75071456957046
PTPMT1,0.359885948103319,9.568770104975,3.41914492277393,0.00142218803206672,0.00294463785633314,-1.75091628412827
IMP3,0.221206438799539,8.810016287775,3.41859256254267,0.00142438536419712,0.00294883507656005,-1.75238362007994
HEATR4,-0.387571610572089,6.38898975325,-3.41847159347451,0.00142559375591379,0.00295098418378618,-1.75305717525485
CRACD,-0.345933879650731,8.1004647706,-3.41829560426868,0.00142604705739474,0.00295156992481319,-1.75340449882595
MAP4,0.355166393804941,9.9002627902,3.41797689111912,0.00142689479249056,0.00295261854837786,-1.75404630373702
HOXB6,-0.595823159814186,6.1064031488,-3.41819761049028,0.00142701220269992,0.00295261854837786,-1.75394293439371
ORAI1,0.343123669478798,8.511609880825,3.41801242475119,0.00142712052860972,0.00295261854837786,-1.75412977092878
CSH2,-0.442332969377022,8.14420542495,-3.41814292319703,0.00142723528169511,0.00295261854837786,-1.75409059017804
COMMD8,0.752615555831151,7.723586251025,3.41761500318349,0.00142939047281708,0.00295672413906821,-1.75551590770176
TXNDC8,-0.432177934179643,4.244533747475,-3.4169318666175,0.00143218393692297,0.00296214887312022,-1.75736010901021
TRIM31,-0.36567170060987,6.77250345195,-3.41585394156842,0.00143612872254549,0.00296995327655667,-1.7600420154933
GEMIN8,0.686522826403237,7.3985841672,3.41587343786577,0.00143652233596072,0.00297041277297463,-1.76021704809327
ACSF3,0.311974332749423,7.9030819836,3.41563424219833,0.00143684768831313,0.00297073102769239,-1.76054711759517
BANF2,-0.579748236259057,6.3228683617,-3.41564021805825,0.00143747996790566,0.00297168371317934,-1.7608464951317
FGGY,0.286977268171167,8.35711957265,3.41521066134628,0.00143822192577436,0.00297286288080855,-1.76151473747694
XPO5,0.534019698355435,8.130566592225,3.41483442191911,0.00144079336995185,0.00297782293827834,-1.76302110950954
SPMIP2,-0.299965077777177,4.179279989775,-3.41448992299149,0.00144164246727163,0.00297892017408333,-1.76367804084127
DEFB119,-0.508348778803392,4.971425160225,-3.41462199258368,0.00144166808517214,0.00297892017408333,-1.76359434833578
TLR9,-0.344425434663838,7.51838504465,-3.4144384986463,0.00144193813948057,0.00297912293798966,-1.76385694397915
CACNG5,-0.33247285975096,5.92391114475,-3.41342249219527,0.00144598130907096,0.00298712018640696,-1.76652764041962
FMO1,-1.00601553662606,5.45923155695,-3.41335236447811,0.00144690658546774,0.002988675326378,-1.7670200162632
KRT37,-0.321668072442558,6.52403577975,-3.41308402806345,0.00144736262785634,0.00298926097920079,-1.76743250337577
ST18,-0.592852669905163,4.8824445099,-3.41249118757719,0.00145047015246275,0.00299532198806751,-1.76934321180929
CCHCR1,-0.232073718430994,7.7204564066,-3.41214435997177,0.00145087812991133,0.0029958074636682,-1.76978939419173
CRISP3,-0.501684321865071,5.3552555763,-3.41223384545019,0.00145153666469968,0.00299681011866032,-1.77003738000407
IQCF1,-0.4981130461835,5.02515905725,-3.41181645004654,0.00145326808395391,0.00299970018268456,-1.77116322242913
ANAPC7,0.350693993251349,8.760986020725,3.41165347947501,0.00145328272354783,0.00299970018268456,-1.77128867990076
ARIH1,0.510920605300695,9.580910888675,3.4116719260725,0.00145386805077401,0.00300055092708577,-1.77155302971668
WNT7B,-0.307905540242866,6.1889039169,-3.41121865400674,0.00145477108842995,0.00300205709423772,-1.7723109667477
PAXIP1,0.44893815438165,7.721550988675,3.4112570695699,0.00145559157152865,0.00300339256387811,-1.77267192168884
GLIS3,0.677963636322283,8.45349622975,3.41108944306034,0.00145628852891117,0.00300447286926691,-1.77312399860709
PRAMEF2,-0.354812758902852,4.886891526725,-3.41058803926915,0.00145788560007136,0.00300712715013476,-1.77424463096484
NFRKB,0.247780240735545,8.167162208525,3.41044880254239,0.00145792215998858,0.00300712715013476,-1.77436321426508
MTFP1,-0.468476189377022,7.49081386975,-3.41050258364627,0.0014587310841178,0.00300843754172736,-1.77470661983415
PYY,-0.371937688138781,6.971085661975,-3.41032020266169,0.00145918483233201,0.00300901520583709,-1.77505376804569
NELFB,0.368938052028529,9.1501091819,3.40999147766183,0.0014601974744168,0.00301074510193888,-1.77577131009776
ZFP30,0.348884412686203,6.77820509655,3.40909040730421,0.0014641337242675,0.00301850198383192,-1.77828314864157
NIPA1,0.59976266738628,8.3844266211,3.40902790541071,0.00146488608850178,0.0030196938069901,-1.77868280988305
NPEPPS,0.536709303559753,9.74957090245,3.40878484813453,0.00146590293710845,0.00302143048581126,-1.77933807581989
BOD1L1,0.466582396004627,8.684295665,3.4083499235474,0.00146772415937209,0.00302482448068501,-1.78051053809675
PRORP,0.413125533831923,7.834435412175,3.40830439167325,0.00146791494641062,0.00302485791311728,-1.78063327732877
AMDHD1,-0.32144702573246,6.374907881975,-3.40786011275584,0.0014691109917943,0.00302696257619638,-1.78151809217911
PPIF,-0.526676023260601,8.5258697669,-3.40783313377589,0.00146989099615894,0.00302792203146628,-1.78190358283188
TRPV5,-0.51466412201773,6.706498044675,-3.40782475832553,0.00146992613854422,0.00302792203146628,-1.78192615850389
LYN,0.736522396703164,9.181877927975,3.40740857730174,0.00147167339486276,0.00303093058966849,-1.78304791791999
IRAG2,0.678025631788745,8.06343148255,3.4073935562876,0.00147173649477555,0.00303093058966849,-1.78308840359627
HOOK3,0.649863961026218,8.317842266975,3.40692311544755,0.0014737140190755,0.00303464248633871,-1.78435631796895
KIN,0.498763648574403,7.88513021725,3.40683954463734,0.00147406557889192,0.00303500574513299,-1.78458154465616
NAIF1,0.345219611683115,7.166089086225,3.40636932544646,0.00147555156972614,0.00303770436024886,-1.78561829553899
HMHB1,-0.663685304553582,7.71737084235,-3.4062904604731,0.0014763774196803,0.00303904346973394,-1.78606127195399
GJB4,-0.337698332373169,6.45792633675,-3.40594673043356,0.00147724719603705,0.00304047267049888,-1.78671743562609
HSPA1L,0.488551694760989,7.6878974968,3.4060308106468,0.00147747184345582,0.00304057388401453,-1.78676095616615
DENND5A,0.424180270356208,10.277481482,3.40586869666569,0.00147766148022243,0.00304060303162265,-1.78696747149593
FGFR4,-0.288233193383189,6.436101829775,-3.40569334336211,0.00147785289991006,0.00304063584061286,-1.78718445905291
GPSM3,-0.341216003514262,8.803116333275,-3.40555434016728,0.00147864998635331,0.00304175491797337,-1.78765721222454
PAH,-0.611290907334619,6.0037031929,-3.40572830306906,0.00147874788948567,0.00304175491797337,-1.78757609263123
POP1,-0.444782797696992,6.752145339325,-3.40554605185497,0.00147951717454393,0.0030429760950145,-1.78806716699937
KIFC1,-0.613927055639165,6.836641834575,-3.4053596201363,0.00148030450088629,0.00304390670804899,-1.78856949054509
CCDC126,0.437760118536625,7.431291973175,3.40535572058335,0.00148032097349543,0.00304390670804899,-1.78857999737711
PADI1,-0.352856934608327,6.362627508925,-3.40470540465741,0.00148257532680062,0.0030480998457232,-1.79010207323819
EPS15,0.573816886471089,9.876184025525,3.40479013210211,0.00148271200367041,0.0030480998457232,-1.79010383003466
MROH2B,-0.491294757714726,5.42461844695,-3.40404933857454,0.00148584929217906,0.00305418701481361,-1.7920994941241
DAAM2,0.697208663781037,9.387777029525,3.40388473323642,0.00148654726199325,0.00305525927598375,-1.79254290053724
PRSS8,-0.483377609239781,6.4621355902,-3.40346124689242,0.00148834439395944,0.00305859009233031,-1.7936836139258
ZBTB11-AS1,0.373349191687742,8.1734295897,3.40304365707915,0.00148962175867364,0.00306085210889325,-1.79457877512122
FAM221B,-0.391361022743252,5.692482866175,-3.40300272261271,0.0014899820512145,0.00306087895567933,-1.79477514143062
CALHM1,-0.40958245382575,6.606249758675,-3.40307433925981,0.00148998811121625,0.00306087895567933,-1.79472572877119
TMEM105,-0.382620775863528,7.8141963038,-3.40290918233069,0.00149057258401225,0.00306153756724155,-1.79511618348698
DMRTA2,-0.258679520950658,7.34950300505,-3.4026692983904,0.00149066207610901,0.00306153756724155,-1.79533242907716
ANKRD18A,-0.497833187945256,5.658921077575,-3.4027376740278,0.00149141979125874,0.00306273075882099,-1.79563246463654
F9,-0.291141011063222,3.86329419235,-3.40195597923748,0.00149416533830881,0.00306800533027789,-1.79746872147236
CATSPERZ,-0.25556556172783,7.250610976275,-3.40175805279516,0.00149454264158599,0.00306841645656423,-1.79778689187665
SIGLEC5,-0.486488747851967,7.428313828,-3.40195449201582,0.00149475538114615,0.00306848966289545,-1.79774160435429
PRR23C,-0.486556210814185,4.950080390275,-3.4018958854182,0.00149500527414911,0.00306863911282348,-1.79789942331147
SPRR1A,-0.688091638038549,7.514805451675,-3.40177949782102,0.00149550165812528,0.00306929441335957,-1.79821283351209
FAM162B,-0.363135167553581,8.445969912625,-3.40140724652019,0.00149650601557617,0.00307099197511888,-1.79894648498895
TAS2R60,-0.671705521740169,5.7649831003,-3.40143288060796,0.00149698088548179,0.00307160269788377,-1.79914617388668
RIIAD1,-0.333661541076332,6.024279885425,-3.40113716580554,0.00149765935825519,0.00307245398098686,-1.79967377641604
LIPN,-0.358482661723977,4.72362084155,-3.40117975953195,0.00149775039112396,0.00307245398098686,-1.79968454084196
SLC32A1,-0.344245141885886,6.550110465875,-3.40102710962582,0.00149812958136066,0.00307286806176818,-1.79997013381396
RSPO4,-0.346081922353122,7.4506234841,-3.40089736688182,0.00149877015431249,0.0030738181126674,-1.80035901598043
GTF3C2,0.364910151178105,9.002896820725,3.40055784009776,0.00150005194237993,0.00307608284704846,-1.80119508076683
TPR,0.490234311566693,9.519931804075,3.40057661088636,0.00150064110046215,0.00307692687123514,-1.80145163414226
C1QL3,-0.289885407557437,7.736032290775,-3.40005136179808,0.0015018365916531,0.00307901377900673,-1.80238291868976
COLEC11,-0.425371382259057,7.8195875583,-3.40016432476985,0.00150240650613456,0.00307981780886073,-1.80256157677027
ZIM3,-0.410507819072475,5.043758333825,-3.3999620242684,0.0015032734800231,0.00308123052541286,-1.80310617579477
RIDA,0.708559763739401,7.39031378715,3.39981512715946,0.00150390331778989,0.00308203557010543,-1.80350161588022
CHST3,0.434475759147267,9.166412415725,3.399690504273,0.00150402197488525,0.00308203557010543,-1.80364685178971
GCSH,0.612657974464918,8.975835121825,3.39924480151948,0.00150635104086567,0.00308644328202913,-1.80503681512617
COPS5,0.523433563590597,9.5862460273,3.39882428723248,0.00150815823868342,0.00308978079450299,-1.80616866087712
TPD52L3,-0.365574494773322,4.93836466725,-3.39853829198592,0.00150907531759078,0.00309129413680257,-1.80679563746277
KIAA1549L,-0.570157611053201,7.234519183625,-3.39845859423545,0.00150973151925015,0.00309227278552797,-1.80715288740236
DAD1,0.285699835612956,12.27311481825,3.39817883823859,0.00151014876668091,0.00309276182827642,-1.8075472269358
HERC1,0.457039174776412,8.6747311598,3.39790331029339,0.00151212345150599,0.00309643998672841,-1.80864726602896
PDX1,-0.318936398716266,6.93657200095,-3.39733147493073,0.00151400151923978,0.00309991945236759,-1.80991856404656
CFAP410,0.317951816491908,8.324758847725,3.39661120421882,0.0015168297445755,0.00310515237977507,-1.8117281322966
CHRAC1,0.453757605284503,8.9715326369,3.39679331869215,0.00151691567952424,0.00310515237977507,-1.8116340632007
RAC3,-0.236208677798767,7.713502885275,-3.39646954055515,0.00151725498962152,0.00310548009215235,-1.81202437684843
CDC5L,0.635783024249037,9.691682380225,3.39624470210176,0.00151928960144417,0.00310927721906515,-1.81311009491776
PSMA2,0.657256358762535,10.408244788575,3.39603165271145,0.00152021244411967,0.00311079844493453,-1.81368326011557
PPP6C,0.348674366808023,10.34327790605,3.39572276332642,0.00152048856222226,0.00311099608055111,-1.81403381710535
ULBP1,-0.453103844523515,7.005925086375,-3.39576845344431,0.00152135325421508,0.00311239777910732,-1.81439131538403
HAGH,0.329166696074017,9.95046287844999,3.39543798956602,0.00152172337428455,0.00311278746660402,-1.81480002580714
LRIG1,0.726045462367003,9.923663876575,3.39549475065582,0.00152254045730547,0.0031140912469534,-1.8151275945278
ACOT7,0.242139694101775,8.995790333625,3.39501109817275,0.0015235762176242,0.00311584193308062,-1.81594854703967
RNASE10,-0.358108605411718,4.90781753675,-3.39445803822039,0.00152655160854573,0.00312155844617423,-1.81769387521423
SMYD5,0.247195633515807,8.5797679415,3.39380748412297,0.00152881188189632,0.00312581147958695,-1.81918635044479
ATP23,0.406788874667696,7.63655586685,3.39400432180696,0.00152902081802292,0.0031258698365622,-1.81913636684051
PLA2G2C,-0.407344114297609,6.856341805275,-3.39393576330218,0.0015293195416514,0.00312611171614198,-1.81932074338103
AIMP2,0.457031011966077,9.244616546675,3.39318210950883,0.00153260704094587,0.00313246223230832,-1.82134743075471
BMPR2,0.576876893053202,9.8872821418,3.39310826293564,0.00153292952824391,0.00313275184165709,-1.82154600163967
SLC6A19,-0.364047624708554,6.534636509275,-3.39276369569434,0.00153392837093685,0.00313442344476342,-1.82224555257823
GSPT2,0.562992761371629,7.943126524375,3.39273090423356,0.00153457846132851,0.00313538209856154,-1.82256066837747
PSG8,-0.472678672373168,4.049507980375,-3.39230944475053,0.00153642210111433,0.00313863595752099,-1.82369384146409
BTBD2,0.495892088289903,10.303383440275,3.39228404248028,0.00153653328876099,0.00313863595752099,-1.82376213772581
SERPINB4,-0.58265041261835,4.512882507,-3.39146130456091,0.00154013862890035,0.00314526629124982,-1.82597398685348
CCDC17,-0.338970478128757,6.6858590468,-3.39128503011407,0.00154031628550646,0.00314526629124982,-1.82618218280719
HIPK4,-0.31185409819969,7.008416822375,-3.39127947497102,0.00154032373889346,0.00314526629124982,-1.82618957101408
CDC42BPB,0.605717612367775,9.37542919015,3.39125471369222,0.00154104520301509,0.00314636871425068,-1.82652933865654
KCNMB3,-0.366328780148034,7.0464816586,-3.39086197115715,0.00154245219790164,0.00314887036819506,-1.82744352120394
ARRB2,0.646458319217427,9.7733995123,3.39068750692326,0.00154353687184033,0.00315071350161965,-1.82805399057414
GNB1,0.339332712436399,11.5682772925,3.39041965430656,0.00154411800751057,0.00315152848458694,-1.82850852734235
CRYGD,-0.35980859196993,5.196959494825,-3.39024298615232,0.00154498308026537,0.00315292271991972,-1.82902246189291
PIM1,-0.910607184279874,8.489264578675,-3.38856917503238,0.00155287646983793,0.00316865796860004,-1.83374680311058
VAC14,0.466086252934464,8.270068234825,3.38849148021222,0.00155322004463593,0.00316898586288137,-1.83395556251384
ARRDC2,0.572417081006941,8.023060901025,3.38772926275667,0.00155659449983898,0.00317549676162112,-1.83600343389624
PROM2,-0.354497991531224,6.935423039225,-3.38725439873692,0.00155818819167328,0.00317837374753556,-1.83705359741717
LSM10,0.571677196636856,8.9262942447,3.38682033160376,0.00156062762329584,0.0031829749831062,-1.83844514723356
SST,-0.318711824486507,6.388816738475,-3.38614740802406,0.00156292459742935,0.00318728462095514,-1.83994741872123
LRIT3,-0.794084613007708,5.366109892475,-3.3861744132276,0.00156349976004883,0.00318808235374513,-1.84018009091103
KIF13A,0.480191389883579,9.086932731425,3.38575015575429,0.00156538900395518,0.00319155908466117,-1.84131954995019
BEND4,-0.316721864382419,6.409337206225,-3.38458243707608,0.00156990272932265,0.00320038523455328,-1.84415069915872
BRD7,0.45326462049268,9.513769015125,3.38401408300403,0.00157282047318799,0.00320595614156,-1.84584097961993
PTX4,-0.34701058029992,7.541759058525,-3.38369091380116,0.00157407425184914,0.00320813439614701,-1.84662443881366
DEFB103A,-0.774537357629142,6.061113868625,-3.38337740043234,0.00157599524037509,0.00321161519434049,-1.84769075253706
COP1,0.608255491619894,8.27950191795,3.38334226857745,0.0015761527938984,0.00321161519434049,-1.84778506796491
LYPD3,-0.369440456304549,7.939254791325,-3.3827884966546,0.00157817304243138,0.00321535361308065,-1.84906957298025
AP4E1,0.415096124936778,7.118774663075,3.38269687529811,0.00157904982149751,0.00321676173370666,-1.84951760110488
PHAX,0.57985098846415,8.21032951645,3.38242777625153,0.00158025924743221,0.00321884709527511,-1.85023993214406
POM121L2,-0.362200714612952,5.26355541725,-3.38223222011191,0.00158062159229653,0.00321920674086909,-1.85054057901326
MUC4,-0.311408365723977,6.554298769075,-3.38209548312143,0.00158105312003903,0.00321970718815799,-1.85082804278774
MC3R,-0.4880041395266,6.341130238425,-3.38218919281325,0.00158133226442683,0.00321989723595631,-1.85088032442753
UBE3A,0.56305389610409,8.3179412165,3.38160835215116,0.00158394747242849,0.00322484335592067,-1.85243927817727
TPD52L2,0.35030191481804,9.932393279325,3.38125147696622,0.00158446349791588,0.00322551497790019,-1.85292443839334
CHIC2,0.69905211726446,8.677917879575,3.38080507997602,0.00158757096655156,0.00323146126023792,-1.85459498136433
RTN4IP1,0.38734969088589,7.9428080287,3.37996082099155,0.00159138787027098,0.00323843951142887,-1.85686036840327
ZSCAN2,-0.310889786567463,6.9885258105,-3.37981396716109,0.00159142625451093,0.00323843951142887,-1.85698470804358
TMEM265,0.400614771426371,9.2743497203,3.37978825480086,0.00159155995379318,0.00323843951142887,-1.8570611516149
ARHGAP21,0.567761077131847,9.773370733575,3.37981931621226,0.00159202847073556,0.00323901248572334,-1.85724003483618
DEFB123,-0.464106318350038,6.48490825035,-3.3797284115998,0.00159244013101508,0.00323946966309337,-1.85748393304557
KRTAP3-1,-0.389542747865074,6.028640620025,-3.37946777885923,0.00159329606143188,0.00324083039705267,-1.85804348511775
PPP2R5D,0.545807648958368,9.04529081325,3.37944695522571,0.00159371534622299,0.00324130276048732,-1.85823906060129
ARHGAP40,-0.334893126302234,6.5699611049,-3.37925307949647,0.00159398452733167,0.00324146976758634,-1.85849713255041
DCD,-0.513136416642251,6.8033714372,-3.37893411320704,0.00159604142212123,0.00324526975832067,-1.85961488849129
GLYAT,-0.549970974812644,5.387330038325,-3.37889306721521,0.0015962277325812,0.00324526975832067,-1.85972499962385
TSPAN33,0.768081741526602,9.066495434975,3.37818581523345,0.00159944125576215,0.00325142164240339,-1.86162217542867
TLX1,-0.39693550375636,6.01616265425,-3.37794821108124,0.00160039874115637,0.00325298643832933,-1.86220663600049
ZNF223,0.311247803673864,6.912655035975,3.37775821466224,0.00160070733455572,0.00325323207754886,-1.8624782686235
KRTAP3-2,-0.315306074091749,4.939178908675,-3.37753138157348,0.0016018084760047,0.00325471586960164,-1.86311591918845
CCNB1IP1,0.413038134912878,8.3914358032,3.377664679746,0.00160181307340505,0.00325471586960164,-1.86301995793345
NSUN7,-0.353943054763299,5.303605317975,-3.37734870654992,0.00160273080373712,0.00325619877678002,-1.8636443830626
ATP5MF,0.436212311989209,11.40331473165,3.37741056314604,0.00160297083775837,0.00325630465142755,-1.86370150197423
METAP1D,0.397518320569779,6.639201372425,3.37724711627492,0.0016037159292763,0.00325743636414252,-1.86413985335783
