ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0007409,axonogenesis,73/936,459/18805,0.159041394335512,3.19527074837532,10.8977454628074,7.24724850620317e-19,3.77944009598495e-15,2.98815498934714e-15,L1CAM/PTPRJ/CHL1/NRXN1/ANK3/SLIT2/TUBB2B/SEMA3B/NRCAM/GFRA3/SEMA7A/SEMA4B/NCAM1/NRXN3/ADAM17/ERBB2/DAG1/BCL2/SCN1B/COBL/SPP1/UCHL1/CDH1/CSF1R/PTPRZ1/KIF5A/ALCAM/PLXNA3/SIPA1L1/SLITRK2/EMB/ATL1/EPHA3/USP9X/SLITRK5/SEMA3C/PLXNB2/CNTN4/CYFIP2/RPS6KA5/SEMA5A/PLXNB3/CNP/FEZ1/WDR47/RELN/FLRT3/NTRK2/SHTN1/SEMA6D/CYFIP1/KIF13B/S100B/CHN1/RAB10/SPART/MAP2/EPHA5/KIF21A/PAK2/KIFBP/LAMA2/ANOS1/NLGN3/APOE/BMP7/MATN2/SEMA3D/GAP43/THY1/CNTN1/NTN4/NEFL,73
GO:0002495,antigen processing and presentation of peptide antigen via MHC class II,18/936,35/18805,0.514285714285714,10.3324175824176,12.6476247070617,6.09930863623358e-15,1.59039472689791e-11,1.25742062779615e-11,MARCHF1/TREM2/HLA-DOA/UNC93B1/HLA-DMB/HLA-DMA/HLA-DPB1/CTSD/HLA-DPA1/HLA-DRA/CD74/HLA-DQA1/FCGR2B/HLA-DRB3/FCER1G/HLA-DQB1/IFI30/HLA-DRB5,18
GO:0002504,antigen processing and presentation of peptide or polysaccharide antigen via MHC class II,18/936,37/18805,0.486486486486487,9.77390852390852,12.2263799535035,2.16100578977494e-14,3.7565483978921e-11,2.97005602756085e-11,MARCHF1/TREM2/HLA-DOA/UNC93B1/HLA-DMB/HLA-DMA/HLA-DPB1/CTSD/HLA-DPA1/HLA-DRA/CD74/HLA-DQA1/FCGR2B/HLA-DRB3/FCER1G/HLA-DQB1/IFI30/HLA-DRB5,18
GO:0007411,axon guidance,44/936,238/18805,0.184873949579832,3.71426775838541,9.64457775985541,3.35964303541855e-14,4.09427556867575e-11,3.23707471413492e-11,L1CAM/PTPRJ/CHL1/NRXN1/SLIT2/TUBB2B/SEMA3B/NRCAM/GFRA3/SEMA7A/SEMA4B/NCAM1/NRXN3/ADAM17/ERBB2/DAG1/SCN1B/CSF1R/KIF5A/ALCAM/PLXNA3/EMB/EPHA3/SEMA3C/CNTN4/CYFIP2/RPS6KA5/SEMA5A/FEZ1/RELN/FLRT3/SEMA6D/CYFIP1/CHN1/EPHA5/KIF21A/LAMA2/ANOS1/BMP7/MATN2/SEMA3D/GAP43/CNTN1/NTN4,44
GO:0097485,neuron projection guidance,44/936,239/18805,0.184100418410042,3.69872688910346,9.60973993894225,3.92547993161625e-14,4.09427556867575e-11,3.23707471413492e-11,L1CAM/PTPRJ/CHL1/NRXN1/SLIT2/TUBB2B/SEMA3B/NRCAM/GFRA3/SEMA7A/SEMA4B/NCAM1/NRXN3/ADAM17/ERBB2/DAG1/SCN1B/CSF1R/KIF5A/ALCAM/PLXNA3/EMB/EPHA3/SEMA3C/CNTN4/CYFIP2/RPS6KA5/SEMA5A/FEZ1/RELN/FLRT3/SEMA6D/CYFIP1/CHN1/EPHA5/KIF21A/LAMA2/ANOS1/BMP7/MATN2/SEMA3D/GAP43/CNTN1/NTN4,44
GO:0019886,antigen processing and presentation of exogenous peptide antigen via MHC class II,16/936,31/18805,0.516129032258065,10.3694513371933,11.9489438765353,1.86055205353809e-13,1.45365797546288e-10,1.14931186151044e-10,HLA-DOA/UNC93B1/HLA-DMB/HLA-DMA/HLA-DPB1/CTSD/HLA-DPA1/HLA-DRA/CD74/HLA-DQA1/FCGR2B/HLA-DRB3/FCER1G/HLA-DQB1/IFI30/HLA-DRB5,16
GO:0002478,antigen processing and presentation of exogenous peptide antigen,18/936,41/18805,0.439024390243902,8.8203564727955,11.4727805690091,2.04534712923112e-13,1.45365797546288e-10,1.14931186151044e-10,HLA-DOA/UNC93B1/HLA-DMB/HLA-DMA/FCGR1A/HLA-DPB1/CTSD/MFSD6/HLA-DPA1/HLA-DRA/CD74/HLA-DQA1/FCGR2B/HLA-DRB3/FCER1G/HLA-DQB1/IFI30/HLA-DRB5,18
GO:0048002,antigen processing and presentation of peptide antigen,23/936,71/18805,0.323943661971831,6.50829120019261,10.6425017224477,2.22996429601208e-13,1.45365797546288e-10,1.14931186151044e-10,MARCHF1/TREM2/MR1/HLA-DOA/UNC93B1/HLA-DMB/HLA-DMA/FCGR1A/HLA-DPB1/CTSD/ERAP1/MFSD6/HLA-DPA1/HLA-DRA/CD74/HLA-DQA1/FCGR2B/HLA-DRB3/FCER1G/HLA-DQB1/IFI30/HLA-DRB5/ERAP2,23
GO:0009615,response to virus,59/936,425/18805,0.138823529411765,2.78907742584213,8.53814977039885,8.20227161972844e-13,4.75276072187598e-10,3.75769566485103e-10,IFI44/IFIT3/IFIT2/APOBEC3G/TLR3/TRIM22/IFI6/ITGB8/PARP9/DDX60/UNC93B1/BCL2/DTX3L/RNASE6/NMI/IFI44L/MX1/NCK1/RIGI/CASP1/ISG15/IFIH1/IFIT1/GBP2/TLR7/APOBEC3C/SMPD1/PENK/LGALS9/RSAD2/DHX58/EIF2AK2/RTP4/HCFC2/TRIM38/STAT1/RNASE2/OAS1/MICA/EIF2AK4/IFIT5/CXCR4/IFNAR1/IFNGR1/AZI2/VAMP8/MX2/OAS3/HERC5/CDK6/BST2/OASL/GBP1/TLR2/OAS2/IRAK3/DDIT4/CXCL10/CCL4,59
GO:0019884,antigen processing and presentation of exogenous antigen,19/936,50/18805,0.38,7.63450854700855,10.7509823047841,1.02703372105888e-12,5.35598085532207e-10,4.23462219514488e-10,MR1/HLA-DOA/UNC93B1/HLA-DMB/HLA-DMA/FCGR1A/HLA-DPB1/CTSD/MFSD6/HLA-DPA1/HLA-DRA/CD74/HLA-DQA1/FCGR2B/HLA-DRB3/FCER1G/HLA-DQB1/IFI30/HLA-DRB5,19
GO:0042552,myelination,33/936,158/18805,0.208860759493671,4.19618224602402,9.23354593501177,1.67348580090568e-12,7.93384404702104e-10,6.27276926521298e-10,LGI4/ERBB2/DAG1/ASPA/ERBB3/ARHGEF10/ITGB4/PTPRZ1/GALC/HEXA/GPM6B/EPB41L3/MARVELD1/MAL/DEGS1/CXCR4/RARB/HYCC1/NTRK2/CYFIP1/SELENOI/PMP22/ANK2/TLR2/SH3TC2/ABCA2/TNFRSF21/PLP1/SCN2A/GAL3ST1/MPZ/CNTN1/UGT8,33
GO:0007272,ensheathment of neurons,33/936,160/18805,0.20625,4.14372996794872,9.1398054986397,2.41786659920926e-12,9.69936485759713e-10,7.66865058226936e-10,LGI4/ERBB2/DAG1/ASPA/ERBB3/ARHGEF10/ITGB4/PTPRZ1/GALC/HEXA/GPM6B/EPB41L3/MARVELD1/MAL/DEGS1/CXCR4/RARB/HYCC1/NTRK2/CYFIP1/SELENOI/PMP22/ANK2/TLR2/SH3TC2/ABCA2/TNFRSF21/PLP1/SCN2A/GAL3ST1/MPZ/CNTN1/UGT8,33
GO:0008366,axon ensheathment,33/936,160/18805,0.20625,4.14372996794872,9.1398054986397,2.41786659920926e-12,9.69936485759713e-10,7.66865058226936e-10,LGI4/ERBB2/DAG1/ASPA/ERBB3/ARHGEF10/ITGB4/PTPRZ1/GALC/HEXA/GPM6B/EPB41L3/MARVELD1/MAL/DEGS1/CXCR4/RARB/HYCC1/NTRK2/CYFIP1/SELENOI/PMP22/ANK2/TLR2/SH3TC2/ABCA2/TNFRSF21/PLP1/SCN2A/GAL3ST1/MPZ/CNTN1/UGT8,33
GO:0042063,gliogenesis,51/936,348/18805,0.146551724137931,2.94434313292072,8.3790522318358,3.88463623278564e-12,1.44702699671265e-09,1.14406918224221e-09,LGI4/PTPRJ/IL34/P2RY12/TREM2/ERBB2/SOX2/DAG1/ASPA/CDH2/ERBB3/ARHGEF10/ITGB4/CSF1R/PTPRZ1/CX3CR1/GBA1/C1QA/P2RX4/RRAS/GPM6B/PENK/HDAC11/MAL/ZEB2/CXCR4/IFNGR1/CNP/LAMB1/WDR47/RELN/ORC3/NTRK2/RB1/LAMA2/CDK6/ETV5/ATP1B2/ID2/TLR2/SH3TC2/MATN2/APCDD1/ADGRG1/ABCA2/SERPINE2/GPR183/TNFRSF21/PLP1/GAP43/CNTN1,51
GO:0051607,defense response to virus,48/936,321/18805,0.149532710280374,3.00423356498123,8.28926050792678,8.10867732499902e-12,2.81911681665799e-09,2.22889046189622e-09,IFIT3/IFIT2/APOBEC3G/TLR3/TRIM22/IFI6/PARP9/DDX60/UNC93B1/BCL2/DTX3L/RNASE6/IFI44L/MX1/NCK1/RIGI/CASP1/ISG15/IFIH1/IFIT1/GBP2/TLR7/APOBEC3C/RSAD2/DHX58/EIF2AK2/RTP4/HCFC2/TRIM38/STAT1/RNASE2/OAS1/MICA/EIF2AK4/IFIT5/IFNGR1/AZI2/VAMP8/MX2/OAS3/HERC5/BST2/OASL/GBP1/TLR2/OAS2/DDIT4/CXCL10,48
GO:0010975,regulation of neuron projection development,57/936,448/18805,0.127232142857143,2.55619705815018,7.6298441016954,6.9796179810063e-11,2.27491923568424e-08,1.79862918628958e-08,L1CAM/VLDLR/SLIT2/TUBB2B/NRCAM/SEMA7A/OBSL1/MDM2/SCN1B/COBL/ITGA6/SPP1/CDH1/NEDD4L/SCARB2/NCK1/TOX/KAT2B/PLXNA3/KIF1A/SIPA1L1/EPHA3/ITGA3/DMD/DDR1/ABI3/PLXNB2/TMEM30A/SEMA5A/PLXNB3/FEZ1/RELN/NTRK2/TANC2/SHTN1/SEMA6D/CYFIP1/KIF13B/CHN1/SPART/MAP2/WASHC5/KIF21A/PAK2/APOE/PMP22/ATP1B2/BMP7/CNR1/PRKD1/NEGR1/TENM3/DKK1/ADGRB3/THY1/CNTN1/NEFL,57
GO:0019882,antigen processing and presentation,26/936,117/18805,0.222222222222222,4.46462488129155,8.60360888365277,8.97513118054877e-11,2.75325347685658e-08,2.17681664608108e-08,MARCHF1/TREM2/MR1/HLA-DOA/UNC93B1/HLA-DMB/HLA-DMA/GBA1/FCGR1A/HLA-DPB1/CTSD/ERAP1/MFSD6/HLA-DPA1/HLA-DRA/CD74/HLA-DQA1/RAB10/FCGR2B/HLA-DRB3/FCER1G/CTSH/HLA-DQB1/IFI30/HLA-DRB5/ERAP2,26
GO:0002221,pattern recognition receptor signaling pathway,43/936,288/18805,0.149305555555556,2.99966984211776,7.82676237658872,1.05588309170003e-10,3.05912795734202e-08,2.41865150303451e-08,TREM2/TLR3/SLC15A3/DDX60/UNC93B1/WASHC4/NMI/RIGI/CASP1/FBXL2/IFIH1/LATS2/GBP2/TLR7/IFI35/TASL/LAMP2/PPT1/RAB11FIP2/TYRO3/TLR1/BTK/RSAD2/DHX58/EIF2AK2/HCFC2/CYLD/OAS1/SCIMP/BRCC3/BIRC3/HAVCR2/BIRC2/OAS3/SYK/OASL/TLR5/TLR2/IRAK3/ERBIN/PRKD1/CD14/LY96,43
GO:0050920,regulation of chemotaxis,36/936,217/18805,0.165898617511521,3.33303792981212,7.91130732746187,1.81017632923084e-10,4.96845766154674e-08,3.92823306459678e-08,PDGFD/PTPRJ/SLIT2/IL34/MET/TUBB2B/P2RY12/C3AR1/TREM2/ADAM17/PDGFB/ADAM10/CCN3/CSF1R/CX3CR1/NCKAP1L/PLXNA3/MOSPD2/P2RX4/LGALS9/ST6GAL1/SEMA5A/CXCR4/AIF1/RARRES2/DUSP3/CD74/ANO6/ITGA2/KIF21A/PADI2/PRKD1/GPR183/CXCL10/MSTN/CCL4,36
GO:0002758,innate immune response-activating signaling pathway,44/936,305/18805,0.144262295081967,2.89834664424828,7.64984253329757,1.99777003388436e-10,5.20918536335347e-08,4.1185606435395e-08,TREM2/TLR3/SLC15A3/DDX60/UNC93B1/WASHC4/NMI/RIGI/CASP1/FBXL2/IFIH1/LATS2/GBP2/TLR7/IFI35/TASL/LAMP2/PPT1/RAB11FIP2/TYRO3/TLR1/BTK/RSAD2/DHX58/EIF2AK2/HCFC2/CYLD/OAS1/SCIMP/BRCC3/BIRC3/HAVCR2/BIRC2/OAS3/PAK2/SYK/OASL/TLR5/TLR2/IRAK3/ERBIN/PRKD1/CD14/LY96,44
GO:1903557,positive regulation of tumor necrosis factor superfamily cytokine production,25/936,114/18805,0.219298245614035,4.40587981706403,8.34792228077462,2.78530941420986e-10,6.91685171195448e-08,5.46870023832582e-08,PTPRJ/FCGR3A/TLR3/ADAM17/CYBB/RIGI/IFIH1/FCGR1A/LGALS9/CD86/TLR1/BTK/OAS1/IFNGR1/HAVCR2/OAS3/FCGR2B/SYK/ZBTB20/FCGR2A/TLR2/OAS2/CD14/LY96/LPL,25
GO:0006911,"phagocytosis, engulfment",16/936,46/18805,0.347826086956522,6.98810850984764,9.30629160981063,3.03081009740982e-10,6.96298743173404e-08,5.50517672101776e-08,RAB31/TREM2/XKR4/GULP1/MSR1/NCKAP1L/FCGR1A/ELMO1/AIF1/ARHGAP12/ANO6/ITGA2/C3/ABCA1/FCGR2B/CLCN3,16
GO:0050803,regulation of synapse structure or activity,45/936,321/18805,0.14018691588785,2.8164689671699,7.51268950711193,3.22493885218248e-10,6.96298743173404e-08,5.50517672101776e-08,NLGN4X/VLDLR/NRXN1/NRCAM/SEMA7A/TREM2/DAG1/CDH2/ADAM10/TANC1/SNCA/NEDD4L/KIF1A/SIPA1L1/ELMO1/SRGAP2B/SLITRK2/ZMYND8/PPT1/THBS2/GRIN2B/ABI3/SLITRK5/DOCK4/CYFIP2/RPS6KA5/RELN/FLRT3/ARHGAP12/NTRK2/TANC2/CLSTN2/SRPX2/CYFIP1/FCGR2B/NLGN3/APOE/VPS35/TLR2/NEGR1/LRRN1/OXTR/DKK1/ADGRB3/NEFL,45
GO:0006935,chemotaxis,57/936,466/18805,0.122317596566524,2.45745983272807,7.29146253824287,3.24134575784189e-10,6.96298743173404e-08,5.50517672101776e-08,NRG1/L1CAM/PDGFD/PTPRJ/SLIT2/IL34/MET/TUBB2B/SEMA3B/P2RY12/SEMA7A/C3AR1/TREM2/SEMA4B/ADAM17/PDGFB/ADAM10/CCN3/CSF1R/CX3CR1/NCKAP1L/FER/PLXNA3/MOSPD2/P2RX4/LGALS9/EDNRB/SEMA3C/DOCK4/RNASE2/ST6GAL1/PDGFA/SEMA5A/CXCR4/PLXNB3/AIF1/RARRES2/DUSP3/FLRT3/CD74/CXCL16/ANO6/ITGAV/ITGA2/DOCK2/KIF21A/ANOS1/SYK/FCER1G/PADI2/PRKD1/GPR183/SEMA3D/FPR3/CXCL10/MSTN/CCL4,57
GO:0050792,regulation of viral process,28/936,142/18805,0.197183098591549,3.96156855663898,8.10752237384272,3.3379613766702e-10,6.96298743173404e-08,5.50517672101776e-08,APOBEC3G/TRIM14/SP100/BCL2/MX1/ISG15/IFIH1/IFIT1/CD4/APOBEC3C/SMPD1/LGALS9/TYRO3/RSAD2/EIF2AK2/TRIM38/STAT1/OAS1/IFIT5/CXCR4/CD74/OAS3/BST2/LARP7/OASL/PPIH/OAS2/PTX3,28
GO:0042330,taxis,57/936,468/18805,0.121794871794872,2.44695786763094,7.25483585673164,3.82084167549262e-10,7.66372666834385e-08,6.05920519955651e-08,NRG1/L1CAM/PDGFD/PTPRJ/SLIT2/IL34/MET/TUBB2B/SEMA3B/P2RY12/SEMA7A/C3AR1/TREM2/SEMA4B/ADAM17/PDGFB/ADAM10/CCN3/CSF1R/CX3CR1/NCKAP1L/FER/PLXNA3/MOSPD2/P2RX4/LGALS9/EDNRB/SEMA3C/DOCK4/RNASE2/ST6GAL1/PDGFA/SEMA5A/CXCR4/PLXNB3/AIF1/RARRES2/DUSP3/FLRT3/CD74/CXCL16/ANO6/ITGAV/ITGA2/DOCK2/KIF21A/ANOS1/SYK/FCER1G/PADI2/PRKD1/GPR183/SEMA3D/FPR3/CXCL10/MSTN/CCL4,57
GO:0045088,regulation of innate immune response,58/936,482/18805,0.120331950207469,2.41756658509771,7.21575230875021,4.26922782248385e-10,8.24593447935307e-08,6.51951866692759e-08,TREM2/TLR3/SLC15A3/PARP9/DDX60/UNC93B1/WASHC4/NMI/RIGI/CASP1/PARP14/FBXL2/ISG15/IFIH1/LATS2/GBP2/TLR7/IFI35/TASL/LAMP2/PPT1/RAB11FIP2/LGALS9/VSIG4/TYRO3/TLR1/BTK/RSAD2/ERAP1/DHX58/EIF2AK2/HCFC2/CYLD/SERPINB9/OAS1/MICA/SCIMP/CPT1A/BRCC3/BIRC3/INPP5D/HAVCR2/CASP6/BIRC2/OAS3/PAK2/FCGR2B/SYK/APOE/OASL/TLR5/TLR2/IRAK3/ERBIN/PRKD1/CD14/A2M/LY96,58
GO:0002218,activation of innate immune response,45/936,325/18805,0.138461538461538,2.78180473372781,7.4158976390446,4.84851472766364e-10,9.03035868027352e-08,7.13971134896934e-08,TREM2/TLR3/SLC15A3/DDX60/UNC93B1/WASHC4/NMI/RIGI/CASP1/FBXL2/IFIH1/LATS2/GBP2/TLR7/IFI35/TASL/LAMP2/PPT1/RAB11FIP2/TYRO3/TLR1/BTK/RSAD2/DHX58/EIF2AK2/HCFC2/CYLD/OAS1/SCIMP/BRCC3/BIRC3/HAVCR2/CASP6/BIRC2/OAS3/PAK2/SYK/OASL/TLR5/TLR2/IRAK3/ERBIN/PRKD1/CD14/LY96,45
GO:0002399,MHC class II protein complex assembly,10/936,16/18805,0.625,12.5567574786325,10.5841766331097,5.42423206815624e-10,9.4291234118116e-08,7.45498842490105e-08,HLA-DOA/HLA-DMB/HLA-DMA/HLA-DPB1/HLA-DPA1/HLA-DRA/HLA-DQA1/HLA-DRB3/HLA-DQB1/HLA-DRB5,10
GO:0002503,peptide antigen assembly with MHC class II protein complex,10/936,16/18805,0.625,12.5567574786325,10.5841766331097,5.42423206815624e-10,9.4291234118116e-08,7.45498842490105e-08,HLA-DOA/HLA-DMB/HLA-DMA/HLA-DPB1/HLA-DPA1/HLA-DRA/HLA-DQA1/HLA-DRB3/HLA-DQB1/HLA-DRB5,10
GO:0050807,regulation of synapse organization,44/936,315/18805,0.13968253968254,2.80633563966897,7.39942876131711,5.70781276890314e-10,9.60201406123544e-08,7.59168170315572e-08,NLGN4X/VLDLR/NRXN1/NRCAM/SEMA7A/TREM2/DAG1/CDH2/ADAM10/TANC1/SNCA/NEDD4L/KIF1A/SIPA1L1/ELMO1/SRGAP2B/SLITRK2/ZMYND8/THBS2/GRIN2B/ABI3/SLITRK5/DOCK4/CYFIP2/RPS6KA5/RELN/FLRT3/ARHGAP12/NTRK2/TANC2/CLSTN2/SRPX2/CYFIP1/FCGR2B/NLGN3/APOE/VPS35/TLR2/NEGR1/LRRN1/OXTR/DKK1/ADGRB3/NEFL,44
GO:0050921,positive regulation of chemotaxis,28/936,146/18805,0.191780821917808,3.85303243179956,7.92048681364486,6.52846103270008e-10,1.06393513392284e-07,8.41183613983099e-08,PDGFD/PTPRJ/SLIT2/IL34/MET/P2RY12/C3AR1/TREM2/ADAM17/PDGFB/ADAM10/CSF1R/CX3CR1/NCKAP1L/MOSPD2/P2RX4/LGALS9/SEMA5A/CXCR4/AIF1/RARRES2/CD74/ANO6/ITGA2/PRKD1/CXCL10/MSTN/CCL4,28
GO:0032760,positive regulation of tumor necrosis factor production,24/936,110/18805,0.218181818181818,4.38344988344988,8.14528485635792,7.06324550984459e-10,1.10928741323483e-07,8.77040681766329e-08,PTPRJ/FCGR3A/TLR3/ADAM17/CYBB/RIGI/IFIH1/FCGR1A/LGALS9/TLR1/BTK/OAS1/IFNGR1/HAVCR2/OAS3/FCGR2B/SYK/ZBTB20/FCGR2A/TLR2/OAS2/CD14/LY96/LPL,24
GO:0050890,cognition,45/936,329/18805,0.13677811550152,2.74798339957914,7.32055819240474,7.23217105464703e-10,1.10928741323483e-07,8.77040681766329e-08,GPR155/NLGN4X/CHL1/VLDLR/NRXN1/ITPR3/TREM2/NRXN3/CCND2/TMOD2/ST3GAL4/SORCS3/WASHC4/CHD7/TANC1/PTPRZ1/CX3CR1/KAT2B/DDHD2/SYT11/PPT1/HTT/ITGA3/GRIN2B/ATAD1/EIF2AK4/HLA-DRA/MAN2B1/RELN/NTRK2/CLSTN2/GATM/CYFIP1/S100B/NLGN3/ATP1A2/APOE/TLR2/CNR1/PLK2/SCN2A/OXTR/DKK1/ADGRB3/SLC24A2,45
GO:0002768,immune response-regulating cell surface receptor signaling pathway,48/936,372/18805,0.129032258064516,2.59236283429832,7.09951060434307,1.42596776472386e-09,2.12469196943856e-07,1.67985435621756e-07,PTPRJ/FCGR3A/C3AR1/TREM2/BCL2/NMI/NCK1/CARD11/NCKAP1L/FCGR1A/HLA-DPB1/FER/BTN3A2/IFI35/RAB11FIP2/TLR1/BTK/BTN3A1/CYLD/LIPA/SLC39A6/BLNK/OAS1/PLEKHA1/SCIMP/LILRB4/DENND1B/DUSP3/INPP5D/BTN3A3/C3/FYB1/PAK2/FCGR2B/SYK/HLA-DRB3/FCER1G/LAPTM5/FCGR2A/TLR5/GBP1/TLR2/CD14/HLA-DQB1/TNFRSF21/FPR3/LY96/THY1,48
GO:0051960,regulation of nervous system development,54/936,454/18805,0.118942731277533,2.38965604879702,6.85990817137153,2.62633827510081e-09,3.80454280684742e-07,3.0080020536754e-07,L1CAM/LGI4/NRXN1/SLIT2/IL34/SEMA7A/TREM2/OBSL1/DAG1/SPP1/ASPA/CHD7/CDH1/CTNNA1/PTPRZ1/CX3CR1/PLXNA3/SLITRK2/THBS2/SLITRK5/PLXNB2/SEMA5A/CXCR4/PLXNB3/RELN/RARB/FLRT3/NTRK2/RB1/CLSTN2/HEY1/SHTN1/SEMA6D/SRPX2/CYFIP1/SPART/MAP2/MAN2A1/NLGN3/ETV5/SORL1/BHLHE41/BMP7/ID2/TLR2/SERPINE2/LRRN1/BHLHE40/TNFRSF21/OXTR/DKK1/ADGRB3/THY1/NEFL,54
GO:0010976,positive regulation of neuron projection development,29/936,165/18805,0.175757575757576,3.53111240611241,7.47383269604542,2.71865672759125e-09,3.83183644172659e-07,3.02958133768846e-07,VLDLR/TUBB2B/SCN1B/COBL/ITGA6/SCARB2/NCK1/TOX/KAT2B/EPHA3/ITGA3/DMD/DDR1/PLXNB2/TMEM30A/PLXNB3/FEZ1/RELN/NTRK2/CYFIP1/WASHC5/APOE/ATP1B2/BMP7/CNR1/PRKD1/NEGR1/TENM3/CNTN1,29
GO:0002753,cytoplasmic pattern recognition receptor signaling pathway,31/936,186/18805,0.166666666666667,3.34846866096866,7.36675092814779,2.95824087698645e-09,4.05979636144325e-07,3.2098142701263e-07,TREM2/TLR3/SLC15A3/DDX60/UNC93B1/WASHC4/RIGI/FBXL2/IFIH1/LATS2/GBP2/TLR7/TASL/LAMP2/PPT1/BTK/RSAD2/DHX58/EIF2AK2/HCFC2/CYLD/OAS1/SCIMP/BRCC3/BIRC3/HAVCR2/BIRC2/OAS3/OASL/ERBIN/PRKD1,31
GO:0048525,negative regulation of viral process,19/936,76/18805,0.25,5.02270299145299,8.04230225048987,3.77637642666788e-09,5.04969309360846e-07,3.99246058387533e-07,APOBEC3G/TRIM14/SP100/MX1/ISG15/IFIH1/IFIT1/APOBEC3C/RSAD2/EIF2AK2/STAT1/OAS1/IFIT5/OAS3/BST2/LARP7/OASL/OAS2/PTX3,19
GO:0016032,viral process,51/936,421/18805,0.121140142517815,2.43380382483708,6.80963286619733,3.92935455660398e-09,5.12289600317244e-07,4.05033731532047e-07,ST6GALNAC2/APOBEC3G/NCAM1/TRIM14/ST3GAL4/PARP9/DAG1/SP100/BCL2/WWP1/CSF1R/SCARB2/MX1/FBXL2/ISG15/IFIH1/IFIT1/MGAT4A/CD4/APOBEC3C/SMPD1/LGALS9/CD86/TYRO3/RSAD2/EIF2AK2/HCFC2/TRIM38/STAT1/OAS1/TPCN1/EIF2AK4/ST6GAL1/IFIT5/CXCR4/CD74/VAMP8/CALCOCO2/ITGAV/ITGA2/SELPLG/OAS3/MAN2A1/BST2/APOE/LARP7/OASL/PPIH/OAS2/PTX3/CCL4,51
GO:0045785,positive regulation of cell adhesion,57/936,499/18805,0.114228456913828,2.29494244900057,6.7099136698903,4.22914211813854e-09,5.3792624746567e-07,4.25302944204073e-07,NRG1/PTPRJ/FSTL3/ANK3/P2RY12/EPB41L4B/HLA-DOA/ERBB2/SOX2/ST3GAL4/DAG1/ITGA6/HLA-DMB/PDGFB/HLA-DMA/NCK1/CARD11/NCKAP1L/HLA-DPB1/CD4/FRMD5/RRAS/IL18/LGALS9/CD86/LAMC1/UTRN/EDIL3/CYLD/ITGA3/DENND6A/APBB1IP/HLA-DPA1/ITGB1BP1/HLA-DRA/LILRB4/LAMB1/AIF1/IGFBP2/CD74/HAVCR2/PDCD1LG2/HLA-DQA1/ITGAV/ITGA2/CYTH3/LAMA2/CDK6/SYK/HLA-DRB3/BMP7/TNFSF13B/ADGRG1/GCNT1/HLA-DQB1/HLA-DRB5/THY1,57
GO:0002833,positive regulation of response to biotic stimulus,51/936,425/18805,0.12,2.41089743589744,6.7333327470127,5.42157915602933e-09,6.5987403319322e-07,5.21719046882544e-07,TREM2/MR1/TLR3/SLC15A3/PARP9/DDX60/UNC93B1/WASHC4/LY86/NMI/RIGI/CASP1/FBXL2/IFIH1/LATS2/GBP2/TLR7/IFI35/TASL/LAMP2/PPT1/RAB11FIP2/TYRO3/TLR1/BTK/RSAD2/DHX58/EIF2AK2/HCFC2/CYLD/OAS1/SCIMP/CPT1A/BRCC3/BIRC3/HAVCR2/CASP6/BIRC2/OAS3/PAK2/SYK/HLA-DRB3/OASL/TLR5/TLR2/IRAK3/ERBIN/BMP6/PRKD1/CD14/LY96,51
GO:0010324,membrane invagination,17/936,62/18805,0.274193548387097,5.50877102288393,8.13855670336923,5.44095559488177e-09,6.5987403319322e-07,5.21719046882544e-07,RAB31/TREM2/XKR4/GULP1/MSR1/NCKAP1L/FCGR1A/ELMO1/AIF1/ARHGAP12/ANO6/ITGA2/FCHO2/C3/ABCA1/FCGR2B/CLCN3,17
GO:0099024,plasma membrane invagination,16/936,55/18805,0.290909090909091,5.84459984459984,8.23477127339027,5.95916130064896e-09,7.06296049611007e-07,5.5842188551775e-07,RAB31/TREM2/XKR4/GULP1/MSR1/NCKAP1L/FCGR1A/ELMO1/AIF1/ARHGAP12/ANO6/ITGA2/C3/ABCA1/FCGR2B/CLCN3,16
GO:0002429,immune response-activating cell surface receptor signaling pathway,44/936,340/18805,0.129411764705882,2.59998743086978,6.81387707861315,6.33477129222883e-09,7.34129606421631e-07,5.80428050331236e-07,PTPRJ/C3AR1/TREM2/BCL2/NMI/NCK1/CARD11/NCKAP1L/HLA-DPB1/BTN3A2/IFI35/RAB11FIP2/TLR1/BTK/BTN3A1/CYLD/LIPA/SLC39A6/BLNK/OAS1/PLEKHA1/SCIMP/LILRB4/DENND1B/DUSP3/INPP5D/BTN3A3/C3/FYB1/PAK2/FCGR2B/SYK/HLA-DRB3/FCER1G/LAPTM5/TLR5/GBP1/TLR2/CD14/HLA-DQB1/TNFRSF21/FPR3/LY96/THY1,44
